"Date","Site","Depth","Temp_C","DO_mgL","Chla_ugL","Turb_NTU","SpCond_uScm","TP_ugL","TN_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TP_inf","TN_inf","NH4_inf","NO3NO2_inf","SRP_inf","DOC_inf","Total_chlorophyll","Green_algae","Cyanobacteria","Diatoms","Cryptophyta","Kd","TN_TP","NH4NO3NO2_SRP","TN_TP_inf","NH4NO3_SRP_inf"
2014-05-15,50,3.8,11.6123,9.157,3.6817,1.2471,34.56868771,14.5,165.3333333,8.333333333,2,2.666666667,NA,NA,NA,9,13.66666667,3,1.933333333,8.75,3.1825,0,4.01625,0.19125,NA,11.4022988482759,3.87499999939063,NA,7.55555555666667
2014-05-15,50,5,9.101,7.69054,4.0269,1.3981,34.86377634,10.94,167,8.666666667,1,2.333333333,1.8,NA,NA,9,13.66666667,3,1.933333333,8.47625,4.61125,0.10875,3.3525,0.525,NA,15.2650822669104,4.14285714359184,NA,7.55555555666667
2014-05-15,50,5.2,9.0083,7.72756,4.1538,1.4485,34.92635243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.24625,4.82125,0,2.65,1.64,NA,NA,NA,NA,NA
2014-05-15,50,5.5,8.9698,7.74663,3.8047,1.3142,34.95673638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.10625,4.0125,0.09625,2.82125,1.84625,NA,NA,NA,NA,NA
2014-05-15,50,5.8,8.9574,7.75969,3.8007,1.2974,34.97757323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.93875,3.91125,0.1625,2.8925,1.38375,NA,NA,NA,NA,NA
2014-05-15,50,6,8.9439,7.75645,3.654,1.3645,34.8206317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.845,3.9075,0.1625,2.78,1.5075,NA,NA,NA,NA,NA
2014-05-15,50,6.2,8.9406,7.75719,4.1618,1.3478,34.96923531,12.38,160,7.666666667,2,2.333333333,NA,NA,NA,9,13.66666667,3,1.933333333,6.825,3.06875,0.075,2.59875,1.54875,NA,12.924071082391,4.14285714359184,NA,7.55555555666667
2014-05-15,50,8,8.9076,7.74332,3.7888,1.2303,34.95503607,10.98,151.3333333,9,3,2.333333333,NA,NA,NA,9,13.66666667,3,1.933333333,4.73375,1.8525,0.08125,1.3875,1.44125,NA,13.7826350910747,5.14285714359184,NA,7.55555555666667
2014-05-15,50,9,8.896,7.72492,3.6024,1.3142,34.99195856,18.72,185.6666667,9.333333333,3,3,1.8,NA,NA,9,13.66666667,3,1.933333333,4.83,1.8275,0.14375,1.65,1.27625,NA,9.9180911698718,4.111111111,NA,7.55555555666667
2014-05-15,50,9.3,8.8883,7.72686,3.7333,1.2638,35.0251817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.82,1.9675,0.13875,1.5975,1.245,NA,NA,NA,NA,NA
2014-05-19,50,0.1,17.4641,8.81669,0.8173,1.6331,32.12006,12.66,181,4,2,3,2,NA,NA,11,14,4,1.9,1.36,1.1675,0.085,1.395,0.18,NA,14.2969984202212,2,NA,6.25
2014-05-19,50,0.8,16.994,8.97037,1.0633,1.5324,31.9850714,14.16,212,4,1,3,NA,NA,NA,11,14,4,1.9,2.1775,1.745,1.0675,0.1,0,NA,14.9717514124294,1.66666666666667,NA,6.25
2014-05-19,50,1.6,16.1757,8.79297,1.6663,2.1199,32.30398145,11.82,157,7,2,3,NA,NA,NA,11,14,4,1.9,4.8475,2.2175,0.03,1.35,0.0275,NA,13.2825719120135,3,NA,6.25
2014-05-19,50,2.8,14.1695,9.0349,3.3564,3.6137,34.40088222,16.12,179,6,12,3,NA,NA,NA,11,14,4,1.9,6.175,1.9875,0,4.2825,0.2625,NA,11.1042183622829,6,NA,6.25
2014-05-19,50,3.8,11.8406,8.14953,4.1776,1.3645,34.87408614,13.7,170,8,2,3,NA,NA,NA,11,14,4,1.9,9.31,3.215,0,4.1175,0.2075,NA,12.4087591240876,3.33333333333333,NA,6.25
2014-05-19,50,5,9.4125,8.02575,4.6061,1.096,34.90672899,10.58,174,7,1,3,1.8,NA,NA,11,14,4,1.9,8.8975,5.0275,0.0725,3.345,0.63,NA,16.4461247637051,2.66666666666667,NA,6.25
2014-05-19,50,5.2,9.2661,8.25097,4.4474,1.2471,34.94473793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4575,5.1775,0,2.63,1.74,NA,NA,NA,NA,NA
2014-05-19,50,5.5,9.2054,8.34727,3.5984,1.3142,35.01421706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2075,4.265,0.0675,2.5575,2.2075,NA,NA,NA,NA,NA
2014-05-19,50,5.8,9.1892,8.36135,3.6183,1.3142,35.130192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6725,3.8675,0.195,2.745,1.5625,NA,NA,NA,NA,NA
2014-05-19,50,6,9.1863,8.3512,3.3564,1.3478,34.97490889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.61,3.865,0.195,2.67,1.645,NA,NA,NA,NA,NA
2014-05-19,50,6.2,9.1834,8.34365,3.3485,1.3813,35.04687056,12.06,158,6,2,3,NA,NA,NA,11,14,4,1.9,6.47,2.9125,0.09,2.4225,1.7225,NA,13.1011608623549,2.66666666666667,NA,6.25
2014-05-19,50,8,9.1464,8.34089,3.7412,1.3142,35.07350958,12.56,151,6,2,3,NA,NA,NA,11,14,4,1.9,4.9725,1.875,0.0975,1.345,1.6675,NA,12.0222929936306,2.66666666666667,NA,6.25
2014-05-19,50,9,9.1357,8.32287,3.4675,1.331,35.10918427,20.24,168,9,3,4,1.8,NA,NA,11,14,4,1.9,5.08,1.935,0.1725,1.66,1.4475,NA,8.300395256917,3,NA,6.25
2014-05-19,50,9.3,9.135,8.32153,3.3326,1.331,35.01030089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.11,2.005,0.1425,1.605,1.47,NA,NA,NA,NA,NA
2014-05-22,50,0.1,20.0705,8.80407,0.9284,0.9281,32.35753672,13.54,163,5.5,2,4,1.95,NA,NA,9.5,15,4,1.9,1.29,1.25875,0.0875,1.5475,0.21,NA,12.0384047267356,1.875,NA,6.125
2014-05-22,50,0.8,18.9524,9.00789,1.3807,0.9953,31.98190159,13.64,182,5,2.5,3.5,NA,NA,NA,9.5,15,4,1.9,1.94875,1.7175,1.15375,0.05,0,NA,13.3431085043988,2.14285714285714,NA,6.125
2014-05-22,50,1.6,17.1421,8.94092,2.1424,1.2974,31.88905288,11.68,163.75,7,2,3,NA,NA,NA,9.5,15,4,1.9,5.23375,2.06875,0.015,1.575,0.01375,NA,14.0196917808219,3,NA,6.125
2014-05-22,50,2.8,14.5335,8.66074,3.1699,2.3045,34.43891333,15.08,171,6.5,6.5,2.5,NA,NA,NA,9.5,15,4,1.9,6.2025,1.96375,0,4.61625,0.21125,NA,11.3395225464191,5.2,NA,6.125
2014-05-22,50,3.8,11.8638,8.05579,3.7333,1.4988,34.72311882,12.9,171.5,7,2,3,NA,NA,NA,9.5,15,4,1.9,9.87,3.2475,0,4.21875,0.22375,NA,13.2945736434109,3,NA,6.125
2014-05-22,50,5,9.3961,8.71272,3.4159,1.2638,35.05327064,10.22,166.5,8,1,3,1.95,NA,NA,9.5,15,4,1.9,9.31875,5.44375,0.03625,3.3375,0.735,NA,16.2915851272016,3,NA,6.125
2014-05-22,50,5.2,9.381,8.71154,3.289,0.9449,34.98908401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.66875,5.53375,0,2.61,1.84,NA,NA,NA,NA,NA
2014-05-22,50,5.5,9.3684,8.71637,3.0351,1.3142,35.06706609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.30875,4.5175,0.03875,2.29375,2.56875,NA,NA,NA,NA,NA
2014-05-22,50,5.8,9.3627,8.69659,2.8962,1.2974,35.10865258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.40625,3.82375,0.2275,2.5975,1.74125,NA,NA,NA,NA,NA
2014-05-22,50,6,9.3573,8.69954,3.0192,1.2303,35.02106736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.375,3.8225,0.2275,2.56,1.7825,NA,NA,NA,NA,NA
2014-05-22,50,6.2,9.3558,8.72476,2.9557,1.2638,35.05382049,11.74,157.5,8.5,2,3,NA,NA,NA,9.5,15,4,1.9,6.115,2.75625,0.105,2.24625,1.89625,NA,13.4156729131175,3.5,NA,6.125
2014-05-22,50,8,9.3147,8.70105,2.8565,1.2974,35.04896134,14.14,146.5,6.5,2,2.5,NA,NA,NA,9.5,15,4,1.9,5.21125,1.8975,0.11375,1.3025,1.89375,NA,10.3606789250354,3.4,NA,6.125
2014-05-22,50,9,9.3057,8.73265,2.9002,1.2638,35.21977436,21.76,164.5,9,3,3.5,1.9,NA,NA,9.5,15,4,1.9,5.33,2.0425,0.20125,1.67,1.61875,NA,7.55974264705882,3.42857142857143,NA,6.125
2014-05-22,50,9.3,9.3004,8.73042,2.8922,1.3478,35.11174603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,2.0425,0.14625,1.6125,1.695,NA,NA,NA,NA,NA
2014-05-26,50,0.1,21.4702,8.51809,0.5713,1.2638,32.3174918,14.42,145,7,2,5,1.9,NA,NA,8,16,4,1.9,1.22,1.35,0.09,1.7,0.24,NA,10.0554785020804,1.8,NA,6
2014-05-26,50,0.8,20.1663,9.0625,2.5193,1.0288,31.84337196,13.12,152,6,4,4,NA,NA,NA,8,16,4,1.9,1.72,1.69,1.24,0,0,NA,11.5853658536585,2.5,NA,6
2014-05-26,50,1.6,17.9414,9.11632,2.1503,1.5995,31.52555962,11.54,170.5,7,2,3,NA,NA,NA,8,16,4,1.9,5.62,1.92,0,1.8,0,NA,14.7746967071057,3,NA,6
2014-05-26,50,2.8,14.8994,8.41436,3.5508,2.0695,35.16266831,14.04,163,7,1,2,NA,NA,NA,8,16,4,1.9,6.23,1.94,0,4.95,0.16,NA,11.6096866096866,4,NA,6
2014-05-26,50,3.8,11.9499,7.44372,3.7373,1.5324,35.22693362,12.1,173,6,2,3,NA,NA,NA,8,16,4,1.9,10.43,3.28,0,4.32,0.24,NA,14.297520661157,2.66666666666667,NA,6
2014-05-26,50,5,9.5851,9.05674,3.4913,1.331,35.19133979,9.86,159,9,1,3,2.1,NA,NA,8,16,4,1.9,9.74,5.86,0,3.33,0.84,NA,16.1257606490872,3.33333333333333,NA,6
2014-05-26,50,5.2,9.5771,9.04623,2.9081,1.3478,35.17089564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.88,5.89,0,2.59,1.94,NA,NA,NA,NA,NA
2014-05-26,50,5.5,9.5602,9.07548,2.8565,1.2974,35.6293255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.41,4.77,0.01,2.03,2.93,NA,NA,NA,NA,NA
2014-05-26,50,5.8,9.5502,9.09548,2.8962,1.3142,35.78916348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.14,3.78,0.26,2.45,1.92,NA,NA,NA,NA,NA
2014-05-26,50,6,9.5509,9.0506,2.7891,1.3813,35.47508556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.14,3.78,0.26,2.45,1.92,NA,NA,NA,NA,NA
2014-05-26,50,6.2,9.5531,9.07992,2.8565,1.3478,35.21415506,11.42,157,11,2,3,NA,NA,NA,8,16,4,1.9,5.76,2.6,0.12,2.07,2.07,NA,13.7478108581436,4.33333333333333,NA,6
2014-05-26,50,8,9.5119,9.08668,2.8407,1.2638,35.74504938,15.72,142,7,2,2,NA,NA,NA,8,16,4,1.9,5.45,1.92,0.13,1.26,2.12,NA,9.03307888040712,4.5,NA,6
2014-05-26,50,9,9.4783,9.07025,2.5233,1.2638,35.51029754,23.28,161,9,3,3,2,NA,NA,8,16,4,1.9,5.58,2.15,0.23,1.68,1.79,NA,6.91580756013746,4,NA,6
2014-05-26,50,9.3,9.5098,9.10537,2.674,1.2303,35.81645838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.69,2.08,0.15,1.62,1.92,NA,NA,NA,NA,NA
2014-05-28,50,0.1,23.4184,8.43827,0.7618,0.7603,32.59221385,15.3,174,6,3,4.5,1.9,NA,NA,10,20.5,4.5,2,0.83,1.585,0.135,1.675,1.085,NA,11.3725490196078,2,NA,6.77777777777778
2014-05-28,50,0.8,25.8441,7.62267,1.7179,1.0456,314.421505,12.6,165,9.5,4,5,NA,NA,NA,10,20.5,4.5,2,3.14,1.8,0.725,0.885,0.9,NA,13.0952380952381,2.7,NA,6.77777777777778
2014-05-28,50,1.6,25.6723,8.1622,2.6542,1.3142,315.1917656,11.4,177.25,9.5,2.5,3.5,NA,NA,NA,10,20.5,4.5,2,7.095,2.375,0,2.205,0.16,NA,15.5482456140351,3.42857142857143,NA,6.77777777777778
2014-05-28,50,2.8,14.4022,8.46714,4.2689,1.8345,35.27502914,13,170,8.5,1.5,3,NA,NA,NA,10,20.5,4.5,2,7.545,3.52,0,5.8,0.08,NA,13.0769230769231,3.33333333333333,NA,6.77777777777778
2014-05-28,50,3.8,25.2249,6.58783,4.261,1.566,317.2096215,11.3,178,6,2,3.5,NA,NA,NA,10,20.5,4.5,2,10.93,2.78,0,5.775,0.12,NA,15.7522123893805,2.28571428571429,NA,6.77777777777778
2014-05-28,50,5,9.6812,9.2621,3.6857,1.2638,35.55806857,9.5,162.5,8,2,3.5,2.128571429,NA,NA,10,20.5,4.5,2,11.815,6.69,0,5.015,1.03,NA,17.1052631578947,2.85714285714286,NA,6.77777777777778
2014-05-28,50,5.2,9.6502,9.2775,3.0985,1.2638,35.56963155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.385,6.705,0,4.645,1.58,NA,NA,NA,NA,NA
2014-05-28,50,5.5,9.6359,9.23902,2.7772,1.2638,35.51986001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.03,6.09,0.005,4.685,1.925,NA,NA,NA,NA,NA
2014-05-28,50,5.8,24.5431,6.26766,2.6542,1.3981,317.9371094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.49,5.62,0.13,4.685,1.545,NA,NA,NA,NA,NA
2014-05-28,50,6,24.4721,6.35638,2.9319,1.331,317.9771476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.285,4.86,0.13,4.295,1.87,NA,NA,NA,NA,NA
2014-05-28,50,6.2,9.6333,9.23681,2.4558,1.2638,35.59897853,11.1,158,11.5,3,3.5,NA,NA,NA,10,20.5,4.5,2,5.095,4.27,0.06,4.105,1.945,NA,14.2342342342342,4.14285714285714,NA,6.77777777777778
2014-05-28,50,8,9.5931,9.20772,2.1424,1.2974,35.49943823,17.3,138.5,7,2.5,3,NA,NA,NA,10,20.5,4.5,2,4.325,1.335,0.15,1.135,1.68,NA,8.00578034682081,3.16666666666667,NA,6.77777777777778
2014-05-28,50,9,9.5671,9.1421,2.4161,1.2974,35.42159291,24.8,169.5,9,2.5,3,2,NA,NA,10,20.5,4.5,2,4.42,1.53,0.205,1.305,1.515,NA,6.83467741935484,3.83333333333333,NA,6.77777777777778
2014-05-28,50,9.3,22.7296,6.69474,2.8684,1.2638,317.4964816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,1.495,0.155,1.26,1.57,NA,NA,NA,NA,NA
2014-06-02,50,0.1,21.6818,8.95817,1.7893,0.6932,31.87351983,15.1,203,5,4,4,1.9,NA,NA,12,25,5,2.1,0.44,1.82,0.18,1.65,1.93,NA,13.4437086092715,2.25,NA,7.4
2014-06-02,50,0.8,20.3656,9.35791,1.8964,0.6932,31.34996731,12.75,178,13,4,6,NA,NA,NA,12,25,5,2.1,4.56,1.91,0.21,1.77,1.8,NA,13.9607843137255,2.83333333333333,NA,7.4
2014-06-02,50,1.6,18.9861,9.53503,3.7254,1.1967,31.74913268,12.95,184,12,3,4,NA,NA,NA,12,25,5,2.1,8.57,2.83,0,2.61,0.32,NA,14.2084942084942,3.75,NA,7.4
2014-06-02,50,2.8,15.7537,8.02681,4.2967,1.7506,35.01390893,12.35,177,10,2,4,NA,NA,NA,12,25,5,2.1,8.86,5.1,0,6.65,0,NA,14.331983805668,3,NA,7.4
2014-06-02,50,3.8,11.8354,6.50328,7.3238,2.0863,35.4096648,14,183,6,2,4,NA,NA,NA,12,25,5,2.1,11.43,2.28,0,7.23,0,NA,13.0714285714286,2,NA,7.4
2014-06-02,50,5,9.8953,9.47222,2.3447,1.2471,35.7420278,9.2,166,7,3,4,2.157142857,NA,NA,12,25,5,2.1,13.89,7.52,0,6.7,1.22,NA,18.0434782608696,2.5,NA,7.4
2014-06-02,50,5.2,9.8878,9.47045,1.8369,1.2303,35.65593747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.89,7.52,0,6.7,1.22,NA,NA,NA,NA,NA
2014-06-02,50,5.5,9.8792,9.48135,1.5909,1.2638,35.66798743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.65,7.41,0,7.34,0.92,NA,NA,NA,NA,NA
2014-06-02,50,5.8,9.865,9.48804,1.7814,1.1967,35.67065562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.84,7.46,0,6.92,1.17,NA,NA,NA,NA,NA
2014-06-02,50,6,9.8593,9.52117,1.7734,1.4653,35.54565287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.43,5.94,0,6.14,1.82,NA,NA,NA,NA,NA
2014-06-02,50,6.2,9.8548,9.51711,1.7734,1.1296,35.62613268,12.15,159,12,4,4,NA,NA,NA,12,25,5,2.1,4.43,5.94,0,6.14,1.82,NA,13.0864197530864,4,NA,7.4
2014-06-02,50,8,9.8239,9.53174,1.7258,1.4653,35.59942963,15.4,135,7,3,4,NA,NA,NA,12,25,5,2.1,3.2,0.75,0.17,1.01,1.24,NA,8.76623376623377,2.5,NA,7.4
2014-06-02,50,9,9.8116,9.49641,1.71,1.4485,35.66935957,19.95,178,9,2,3,2,NA,NA,12,25,5,2.1,3.26,0.91,0.18,0.93,1.24,NA,8.92230576441103,3.66666666666667,NA,7.4
2014-06-02,50,9.3,9.8135,9.48234,1.5275,1.4149,35.6953415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31,0.91,0.16,0.9,1.22,NA,NA,NA,NA,NA
2014-06-03,50,0.1,22.2024,8.19066,1.5156,0.7939,32.31784806,14.9,195.6,5.2,3.6,4.2,1.9,NA,NA,12.4,29.8,6,2.06,0.59,1.64,0.182,1.516,1.786,NA,13.1275167785235,2.0952380952381,NA,7.03333333333333
2014-06-03,50,0.8,21.4782,8.90075,1.4243,0.5421,31.97138107,12.9,181.2,12.4,3.8,9,NA,NA,NA,12.4,29.8,6,2.06,4.25,1.706,0.2,1.622,1.688,NA,14.046511627907,1.8,NA,7.03333333333333
2014-06-03,50,1.6,19.0755,9.4546,2.4122,1.2638,32.26141904,14.5,187.8,9.8,3.2,4.4,NA,NA,NA,12.4,29.8,6,2.06,7.572,2.528,0,2.374,0.308,NA,12.951724137931,2.95454545454545,NA,7.03333333333333
2014-06-03,50,2.8,15.8586,8.06131,2.8684,1.8345,35.42287644,11.7,179,9.6,2.2,4,NA,NA,NA,12.4,29.8,6,2.06,8.654,4.312,0,5.726,0.174,NA,15.2991452991453,2.95,NA,7.03333333333333
2014-06-03,50,3.8,12.3264,6.42785,6.6691,2.0359,35.81838973,16.7,182.8,5.8,1.8,3.8,NA,NA,NA,12.4,29.8,6,2.06,11.578,2.622,0.048,6.506,0,NA,10.9461077844311,2,NA,7.03333333333333
2014-06-03,50,5,9.9386,9.53824,1.9718,1.5995,36.01460374,8.9,167,12.4,3.4,4.4,2.185714286,NA,NA,12.4,29.8,6,2.06,14.86,7.41,0,6.648,1.038,NA,18.7640449438202,3.59090909090909,NA,7.03333333333333
2014-06-03,50,5.2,9.9132,9.52426,2.0353,1.566,36.07342173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.86,7.41,0,6.648,1.038,NA,NA,NA,NA,NA
2014-06-03,50,5.5,9.9005,9.53754,1.7734,1.6499,36.0382423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.924,7.528,0,7.722,0.736,NA,NA,NA,NA,NA
2014-06-03,50,5.8,9.8635,9.51186,1.6584,1.8513,36.42593676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.734,7.612,0,7.686,0.936,NA,NA,NA,NA,NA
2014-06-03,50,6,9.9137,9.55297,1.9599,1.6499,35.92514435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.806,6.396,0,7.062,1.456,NA,NA,NA,NA,NA
2014-06-03,50,6.2,9.889,9.60403,1.8528,1.6163,36.05903259,13.2,165.8,15.2,4,4.4,NA,NA,NA,12.4,29.8,6,2.06,4.408,6.32,0,7.094,1.456,NA,12.5606060606061,4.36363636363636,NA,7.03333333333333
2014-06-03,50,8,9.8363,9.51444,1.7139,1.8345,36.11666981,13.5,160.2,19.8,3.4,4,NA,NA,NA,12.4,29.8,6,2.06,2.916,0.686,0.158,0.946,1.212,NA,11.8666666666667,5.8,NA,7.03333333333333
2014-06-03,50,9,9.8057,9.21948,1.4481,1.5828,36.46739487,15.1,199.6,16.6,16.4,3,2.02,NA,NA,12.4,29.8,6,2.06,2.902,0.798,0.18,0.86,1.124,NA,13.2185430463576,11,NA,7.03333333333333
2014-06-03,50,9.3,9.7756,8.8691,1.2101,1.8345,36.16151041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.944,0.782,0.16,0.828,1.104,NA,NA,NA,NA,NA
2014-06-04,50,0.1,22.5374,8.34972,1.214,0.4917,32.26775516,14.4,188.2,5.4,3.2,4.4,1.9,NA,NA,12.8,34.6,7,2.02,0.74,1.46,0.184,1.382,1.642,NA,13.0694444444444,1.95454545454545,NA,6.77142857142857
2014-06-04,50,0.8,21.9208,8.96563,1.464,0.5085,31.9571021,14.4,184.4,11.8,3.6,12,NA,NA,NA,12.8,34.6,7,2.02,3.94,1.502,0.19,1.474,1.576,NA,12.8055555555556,1.28333333333333,NA,6.77142857142857
2014-06-04,50,1.6,20.2952,9.0559,2.1662,1.0456,31.28401626,17.6,191.6,7.6,3.4,4.8,NA,NA,NA,12.8,34.6,7,2.02,6.574,2.226,0,2.138,0.296,NA,10.8863636363636,2.29166666666667,NA,6.77142857142857
2014-06-04,50,2.8,15.217,7.51575,3.7968,2.1031,35.86678361,21.45,181,9.2,2.4,4,NA,NA,NA,12.8,34.6,7,2.02,8.448,3.524,0,4.802,0.348,NA,8.43822843822844,2.9,NA,6.77142857142857
2014-06-04,50,3.8,12.462,6.67325,6.4033,2.1534,35.74871516,19.55,182.6,5.6,1.6,3.6,NA,NA,NA,12.8,34.6,7,2.02,11.726,2.964,0.096,5.782,0,NA,9.34015345268542,2,NA,6.77142857142857
2014-06-04,50,5,10.1352,8.57837,5.0663,1.5828,36.51801374,15.05,168,17.8,3.8,4.8,2.214285714,NA,NA,12.8,34.6,7,2.02,15.83,7.3,0,6.596,0.856,NA,11.1627906976744,4.5,NA,6.77142857142857
2014-06-04,50,5.2,10.0236,8.53021,2.4677,1.8177,36.65177834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.83,7.3,0,6.596,0.856,NA,NA,NA,NA,NA
2014-06-04,50,5.5,9.9369,9.05038,1.9758,2.1199,36.60860835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.198,7.646,0,8.104,0.552,NA,NA,NA,NA,NA
2014-06-04,50,5.8,9.8878,9.39061,1.3965,2.3381,36.0585061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.628,7.764,0,8.452,0.702,NA,NA,NA,NA,NA
2014-06-04,50,6,9.8751,9.37927,1.464,2.1199,36.01480386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.182,6.852,0,7.984,1.092,NA,NA,NA,NA,NA
2014-06-04,50,6.2,9.8682,9.38189,1.456,1.5492,35.98429031,16.75,172.6,18.4,4,4.8,NA,NA,NA,12.8,34.6,7,2.02,4.386,6.7,0,8.048,1.092,NA,10.3044776119403,4.66666666666667,NA,6.77142857142857
2014-06-04,50,8,9.7915,8.90681,1.1664,1.8513,36.24465156,13.8,185.4,32.6,3.8,4,NA,NA,NA,12.8,34.6,7,2.02,2.632,0.622,0.146,0.882,1.184,NA,13.4347826086957,9.1,NA,6.77142857142857
2014-06-04,50,9,9.733,7.72196,1.1307,2.0359,37.04012124,16.25,221.2,24.2,30.8,3,2.04,NA,NA,12.8,34.6,7,2.02,2.544,0.686,0.18,0.79,1.008,NA,13.6123076923077,18.3333333333333,NA,6.77142857142857
2014-06-04,50,9.3,9.6991,6.82373,1.1387,2.1031,38.33065813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.578,0.654,0.16,0.756,0.988,NA,NA,NA,NA,NA
2014-06-05,50,0.1,21.8775,9.1684,2.1265,0.7267,31.66960641,13.9,180.8,5.6,2.8,4.6,1.9,NA,NA,13.2,39.4,8,1.98,0.89,1.28,0.186,1.248,1.498,NA,13.0071942446043,1.82608695652174,NA,6.575
2014-06-05,50,0.8,21.1366,9.21517,2.4003,1.0456,31.36347856,15.9,187.6,11.2,3.4,15,NA,NA,NA,13.2,39.4,8,1.98,3.63,1.298,0.18,1.326,1.464,NA,11.7987421383648,0.973333333333333,NA,6.575
2014-06-05,50,1.6,19.4936,9.16632,2.5947,1.0121,32.06915709,20.7,195.4,5.4,3.6,5.2,NA,NA,NA,13.2,39.4,8,1.98,5.576,1.924,0,1.902,0.284,NA,9.43961352657005,1.73076923076923,NA,6.575
2014-06-05,50,2.8,15.6161,7.23091,4.6855,1.7842,35.93357637,31.2,183,8.8,2.6,4,NA,NA,NA,13.2,39.4,8,1.98,8.242,2.736,0,3.878,0.522,NA,5.86538461538462,2.85,NA,6.575
2014-06-05,50,3.8,12.2178,5.9521,9.3511,2.1031,36.10945376,22.4,182.4,5.4,1.4,3.4,NA,NA,NA,13.2,39.4,8,1.98,11.874,3.306,0.144,5.058,0,NA,8.14285714285714,2,NA,6.575
2014-06-05,50,5,9.9408,9.03719,1.5156,2.3549,36.70737037,21.2,169,23.2,4.2,5.2,2.242857143,NA,NA,13.2,39.4,8,1.98,16.8,7.19,0,6.544,0.674,NA,7.97169811320755,5.26923076923077,NA,6.575
2014-06-05,50,5.2,9.8994,9.29855,1.5116,2.3045,36.15406249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8,7.19,0,6.544,0.674,NA,NA,NA,NA,NA
2014-06-05,50,5.5,9.8685,9.24582,1.3767,1.7842,36.32754883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.472,7.764,0,8.486,0.368,NA,NA,NA,NA,NA
2014-06-05,50,5.8,9.8537,9.21435,1.2537,1.566,36.23007398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.522,7.916,0,9.218,0.468,NA,NA,NA,NA,NA
2014-06-05,50,6,9.8436,9.13653,1.2537,1.5995,36.13032931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.558,7.308,0,8.906,0.728,NA,NA,NA,NA,NA
