"Date","Site","Depth","Temp_interp","DO_mgL_interp","Chla_interp","Turb_NTU_interp","SpCond_uScm_interp","TN_ugL","TP_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TN_TP","NH4NO3_SRP","TN_inf","TP_inf","NH4_inf","NO3NO2_inf","SRP_inf","DOC_inf","TN_TP_inf","NH4NO3_SRP_inf","Total_chlorophyll","Green_algae","Cyanobacteria","Diatoms","Cryptophyta","Kd","mean_flow","TN_load","TP_load","NH4_load","NO3NO2_load","SRP_load","DOC_load","mean_wrt","Temp_inf_mean","Temp_inf_max","Temp_inf_min","flow_max","flow_min","flow_median"
2014-05-06,50,0.1,16.4702,9.47371,0.5436,1.3478,32.9846143171695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-06,50,0.8,15.9405,9.41786,0.8609,1.566,33.2872349694252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-06,50,1.6,14.2899,9.50895,1.8012,1.5995,33.0022378011063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-06,50,2.8,12.6416,9.03197,2.0551,1.5995,34.692224364758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-06,50,3.8,10.2557,9.30014,3.9515,0.8442,34.0582967153759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-06,50,5,8.7439,6.8824,4.6379,0.8106,34.3870008040075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-06,50,5.2,9.1108,7.55045,4.6458,0.7603,34.1810057907046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-06,50,5.5,8.765,7.13677,4.0586,0.8106,34.3970422293294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-06,50,5.8,8.4462,6.42479,2.2971,0.7603,34.8538703951824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-06,50,6,8.3658,6.30001,1.71,0.8442,34.751467703947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-06,50,6.2,8.3427,6.06094,1.6941,0.9953,35.0414053434416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-06,50,8,7.7931,5.01921,0.615,1.9184,36.3744158936538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-06,50,9,7.6712,4.94595,0.5158,2.0695,36.331806084339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-06,50,9.3,7.6703,4.8622,0.484,1.6667,36.4751964465078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-07,50,0.1,17.578,9.01656,0.6745,1.2638,33.8776575031827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-07,50,0.8,15.9692,9.55964,0.9284,1.2974,32.5500127055602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-07,50,1.6,15.413,9.64693,1.0038,1.5995,32.837226338044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-07,50,2.8,13.7993,9.30012,1.8845,1.6331,33.338135725212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-07,50,3.8,10.7648,9.62683,2.5153,0.7603,34.2887895372838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-07,50,5,9.3939,7.87703,5.6813,0.7771,34.283215112234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-07,50,5.2,9.1152,7.38178,6.1494,0.7939,34.438669221398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-07,50,5.5,8.5317,7.02267,3.4992,0.9953,34.9788207248532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-07,50,5.8,8.3615,7.00611,2.3289,1.1296,35.1182874523063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-07,50,6,8.3528,6.86829,2.5153,0.7771,35.0540001789928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-07,50,6.2,8.2479,6.95398,1.7734,1.3645,35.1746099380283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-07,50,8,8.1798,6.8603,1.579,1.3142,35.2400434585451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-07,50,9,8.1796,6.87789,1.3331,1.3645,35.1897327828388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-07,50,9.3,8.1774,6.87414,1.3608,1.5995,35.1624104813706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-08,50,0.1,20.2692,8.73321,0.6229,0.9449,33.9512670988749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78,0.62,0.07,0.48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-08,50,0.8,17.813,9.18452,0.6348,0.9449,32.7364930534909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55,1.91,0.55,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-08,50,1.6,15.2495,9.81921,1.3807,1.4485,32.2195713764943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53,3.11,0.12,0,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-08,50,2.8,13.4096,9.19582,2.3368,1.3142,33.8507311160045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.01,2.13,0,2.28,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-08,50,3.8,11.5617,9.35717,2.5193,0.9281,34.237032519419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.95,3.02,0,3.51,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-08,50,5,9.5826,7.75248,4.0547,0.626,33.9622715854967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.37,2.53,0.29,3.39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-08,50,5.2,9.3533,7.24201,3.9872,0.9114,34.0053041295716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.19,3.04,0,2.75,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-08,50,5.5,8.5596,7.46204,5.3917,0.7603,34.5629683862274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,2.75,0.24,4.14,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-08,50,5.8,8.412,7.51064,2.0234,1.0456,34.6813673684352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.27,4.13,0,3.63,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-08,50,6,8.412,7.50664,1.9559,1.1967,34.6210265333976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02,4.12,0,3.33,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-08,50,6.2,8.4033,7.48604,1.948,1.1967,34.6571537171658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,3.85,0,3.48,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-08,50,8,8.3421,7.42831,2.2217,0.9953,34.6421067141977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54,1.74,0,1.6,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-08,50,9,8.3311,7.41432,1.7496,1.3142,34.6649173933882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58,1.29,0,1.6,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-08,50,9.3,8.3272,7.3835,1.8885,1.3142,34.6096891096042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37,1.78,0.12,1.56,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09,50,0.1,20.4072,8.51175,0.7776,0.7771,34.337519354856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09,50,0.8,18.4308,9.4029,0.9522,1.0121,32.9949409983631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09,50,1.6,15.4071,9.89992,1.4164,1.5828,32.4368537400376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09,50,2.8,13.0179,9.32934,2.2932,1.3981,34.4788596557762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09,50,3.8,11.2678,9.22904,2.7335,1.1463,34.4055816787128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09,50,5,8.9328,7.56283,5.6099,0.8442,34.6676030556942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09,50,5.2,8.5719,7.82341,5.5027,1.0456,34.8556109192971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09,50,5.5,8.5033,7.89483,3.3683,1.1128,34.9235522647306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09,50,5.8,8.491,7.84968,2.6264,1.3813,34.7690060482437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09,50,6,8.4863,7.85028,2.682,1.3813,34.7874495611107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09,50,6.2,8.4791,7.82397,2.5431,1.0456,34.7717624879427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09,50,8,8.4275,7.8325,2.5907,1.3142,34.8787198763946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09,50,9,8.4173,7.83755,2.6582,1.2638,34.8362155815817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-09,50,9.3,8.4142,7.79754,2.4122,1.3813,34.9113645996622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-10,50,0.1,20.6814,8.53946,2.6383,1.096,34.0854567633431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-10,50,0.8,19.5264,9.36021,2.5907,0.9449,32.918281787353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-10,50,1.6,15.9488,9.8897,2.8446,1.7674,32.4275202519077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-10,50,2.8,13.4364,9.11157,3.6024,1.566,34.2920505046082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-10,50,3.8,11.0397,9.05292,2.7058,0.7603,34.3121200501359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-10,50,5,8.7868,8.04554,4.4316,1.1128,34.8056317818136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-10,50,5.2,8.6503,8.1657,3.531,1.096,34.9263748382283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-10,50,5.5,8.6136,8.21477,2.8526,1.3142,34.7296284462036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-10,50,5.8,8.625,8.17268,2.6502,1.0456,34.7834074828571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-10,50,6,8.6001,8.20918,2.7811,1.2974,34.8881434032939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-10,50,6.2,8.6043,8.20723,2.7772,1.3645,34.9014889345824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-10,50,8,8.5724,8.20451,2.4796,1.331,34.8116639244487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-10,50,9,8.544,8.17396,2.3249,1.3645,35.1218975794323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-10,50,9.3,8.549,8.20684,2.8327,1.2974,34.8922163608205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-12,50,0.1,20.5112,8.67577,0.7657,2.9591,33.8242123784126,157,12.4,4,0,2,1.9,12.6612903225806,2,NA,NA,5,13,1,2,NA,18,NA,NA,NA,NA,NA,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,50,0.8,18.7135,9.39737,1.1387,5.3258,31.8669786392146,154,14.8,7,2,2,NA,10.4054054054054,4.5,NA,NA,5,13,1,2,NA,18,NA,NA,NA,NA,NA,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,50,1.6,16.1946,9.9612,1.5116,1.6667,31.7771558513493,150,11.7,7,2,2,NA,12.8205128205128,4.5,NA,NA,5,13,1,2,NA,18,NA,NA,NA,NA,NA,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,50,2.8,13.5186,9.34216,2.5312,1.331,34.5407855968589,147,11.3,6,1,1,NA,13.0088495575221,7,NA,NA,5,13,1,2,NA,18,NA,NA,NA,NA,NA,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,50,3.8,11.5803,9.39527,3.1818,1.331,34.5113116835298,156,12.6,9,2,2,NA,12.3809523809524,5.5,NA,NA,5,13,1,2,NA,18,NA,NA,NA,NA,NA,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,50,5,9.1706,7.46264,4.7212,0.7771,34.6244407327907,153,12.5,12,1,1,NA,12.24,13,NA,NA,5,13,1,2,NA,18,NA,NA,NA,NA,NA,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,50,5.2,8.9042,7.62093,4.5823,0.8274,34.724087616704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,50,5.5,8.7734,7.68468,3.5468,1.0792,34.7426182841169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,50,5.8,8.7517,7.70049,3.1104,1.3813,34.867346539435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,50,6,8.747,7.69468,3.2334,1.1296,34.8486000721902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,50,6.2,8.7446,7.68802,3.1104,1.3142,34.8496420403553,164,9,11,2,1,NA,18.2222222222222,13,NA,NA,5,13,1,2,NA,18,NA,NA,NA,NA,NA,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,50,8,8.7095,7.68551,3.0271,1.3142,34.9207234738346,152,9.4,15,5,1,NA,16.1702127659574,20,NA,NA,5,13,1,2,NA,18,NA,NA,NA,NA,NA,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,50,9,8.6937,7.63628,3.0549,1.0456,34.9321407706143,221,16,10,3,1,1.8,13.8125,13,NA,NA,5,13,1,2,NA,18,NA,NA,NA,NA,NA,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,50,9.3,8.69,7.65205,2.797,1.3645,34.8835331215622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-14,50,0.1,20.4878,9.52403,0.6665,1.0456,32.0358393865695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,50,0.8,18.5761,10.07274,0.9601,1.2974,31.0164449245165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,50,1.6,16.7552,10.34144,1.2537,1.3142,31.7615033355951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
